Primary_key,country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Greece2022-05,Greece,GRC,Europe,10459782,deaths,714,2022-05,138.243799,24240,TESSy COVID-19,
Greece2022-06,Greece,GRC,Europe,10459782,deaths,605,2022-06,126.1020545,24845,TESSy COVID-19,
Greece2022-07,Greece,GRC,Europe,10459782,deaths,572,2022-07,112.5262458,25417,TESSy COVID-19,
Greece2022-08,Greece,GRC,Europe,10459782,deaths,452,2022-08,97.89878986,25869,TESSy COVID-19,
Greece2022-09,Greece,GRC,Europe,10459782,deaths,402,2022-09,81.64606107,26271,TESSy COVID-19,
Greece2022-10,Greece,GRC,Europe,10459782,deaths,390,2022-10,75.71859528,26661,TESSy COVID-19,
Greece2022-11,Greece,GRC,Europe,10459782,deaths,367,2022-11,72.37244524,27028,TESSy COVID-19,
Greece2022-12,Greece,GRC,Europe,10459782,deaths,366,2022-12,70.07794235,27394,TESSy COVID-19,
Greece2022-13,Greece,GRC,Europe,10459782,deaths,416,2022-13,74.76255241,27810,TESSy COVID-19,
Greece2022-14,Greece,GRC,Europe,10459782,deaths,456,2022-14,83.36693824,28266,TESSy COVID-19,
Greece2022-15,Greece,GRC,Europe,10459782,deaths,419,2022-15,83.6537511,28685,TESSy COVID-19,
Greece2022-16,Greece,GRC,Europe,10459782,deaths,319,2022-16,70.55596379,29004,TESSy COVID-19,
Greece2022-17,Greece,GRC,Europe,10459782,deaths,269,2022-17,56.21532074,29273,TESSy COVID-19,
Greece2022-18,Greece,GRC,Europe,10459782,deaths,189,2022-18,43.78676343,29462,TESSy COVID-19,
Greece2022-19,Greece,GRC,Europe,10459782,deaths,153,2022-19,32.69666614,29615,TESSy COVID-19,
Greece2022-20,Greece,GRC,Europe,10459782,deaths,132,2022-20,27.24722179,29747,TESSy COVID-19,
Greece2022-21,Greece,GRC,Europe,10459782,deaths,102,2022-21,22.37140315,29849,TESSy COVID-19,
Greece2022-22,Greece,GRC,Europe,10459782,deaths,93,2022-22,18.64283596,29942,TESSy COVID-19,
Greece2022-23,Greece,GRC,Europe,10459782,deaths,99,2022-23,18.3560231,30041,TESSy COVID-19,
Greece2022-24,Greece,GRC,Europe,10459782,deaths,71,2022-24,16.25272879,30112,TESSy COVID-19,
Greece2022-25,Greece,GRC,Europe,10459782,deaths,96,2022-25,15.96591592,30208,TESSy COVID-19,
Greece2022-26,Greece,GRC,Europe,10459782,deaths,129,2022-26,21.51096457,30337,TESSy COVID-19,
Greece2022-27,Greece,GRC,Europe,10459782,deaths,180,2022-27,29.54172467,30517,TESSy COVID-19,
Greece2022-28,Greece,GRC,Europe,10459782,deaths,223,2022-28,38.52852765,30740,TESSy COVID-19,
Greece2022-29,Greece,GRC,Europe,10459782,deaths,307,2022-29,50.6702721,31047,TESSy COVID-19,
Greece2022-30,Greece,GRC,Europe,10459782,deaths,395,2022-30,67.11420945,31442,TESSy COVID-19,
Greece2022-31,Greece,GRC,Europe,10459782,deaths,363,2022-31,72.46804953,31805,TESSy COVID-19,
Greece2022-32,Greece,GRC,Europe,10459782,deaths,295,2022-32,62.90762083,32100,TESSy COVID-19,
Greece2022-33,Greece,GRC,Europe,10459782,deaths,269,2022-33,53.92081785,32369,TESSy COVID-19,
Greece2022-34,Greece,GRC,Europe,10459782,deaths,223,2022-34,47.03730919,32592,TESSy COVID-19,
Greece2022-35,Greece,GRC,Europe,10459782,deaths,188,2022-35,39.29336195,32780,TESSy COVID-19,
Greece2022-36,Greece,GRC,Europe,10459782,deaths,129,2022-36,30.30655897,32909,TESSy COVID-19,
Greece2022-37,Greece,GRC,Europe,10459782,deaths,115,2022-37,23.32744602,33024,TESSy COVID-19,
Greece2022-38,Greece,GRC,Europe,10459782,deaths,101,2022-38,20.65052599,33125,TESSy COVID-19,
Greece2022-39,Greece,GRC,Europe,10459782,deaths,91,2022-39,18.3560231,33216,TESSy COVID-19,
Greece2022-40,Greece,GRC,Europe,10459782,deaths,118,2022-40,19.98129598,33334,TESSy COVID-19,
Greece2022-41,Greece,GRC,Europe,10459782,deaths,114,2022-41,22.18019458,33448,TESSy COVID-19,
Greece2022-42,Greece,GRC,Europe,10459782,deaths,151,2022-42,25.33513605,33599,TESSy COVID-19,
Greece2022-43,Greece,GRC,Europe,10459782,deaths,170,2022-43,30.68897612,33769,TESSy COVID-19,
Greece2022-44,Greece,GRC,Europe,10459782,deaths,152,2022-44,30.78458041,33921,TESSy COVID-19,
Greece2022-45,Greece,GRC,Europe,10459782,deaths,126,2022-45,26.57799178,34047,TESSy COVID-19,
Greece2022-46,Greece,GRC,Europe,10459782,deaths,166,2022-46,27.9164518,34213,TESSy COVID-19,
Greece2022-47,Greece,GRC,Europe,10459782,deaths,132,2022-47,28.49007752,34345,TESSy COVID-19,
Greece2022-48,Greece,GRC,Europe,10459782,deaths,159,2022-48,27.82084751,34504,TESSy COVID-19,
Greece2022-49,Greece,GRC,Europe,10459782,deaths,144,2022-49,28.96809895,34648,TESSy COVID-19,
Greece2022-50,Greece,GRC,Europe,10459782,deaths,158,2022-50,28.87249467,34806,TESSy COVID-19,
Greece2022-51,Greece,GRC,Europe,10459782,deaths,170,2022-51,31.35820613,34976,TESSy COVID-19,
Greece2022-52,Greece,GRC,Europe,10459782,deaths,154,2022-52,30.97578898,35130,TESSy COVID-19,
Greece2023-01,Greece,GRC,Europe,10459782,deaths,169,2023-01,30.88018469,35299,TESSy COVID-19,
Greece2023-02,Greece,GRC,Europe,10459782,deaths,206,2023-02,35.85160761,35505,TESSy COVID-19,
Greece2023-03,Greece,GRC,Europe,10459782,deaths,183,2023-03,37.19006763,35688,TESSy COVID-19,
Greece2023-04,Greece,GRC,Europe,10459782,deaths,179,2023-04,34.60875188,35867,TESSy COVID-19,
Greece2023-05,Greece,GRC,Europe,10459782,deaths,120,2023-05,28.5856818,35987,TESSy COVID-19,
Greece2023-06,Greece,GRC,Europe,10459782,deaths,113,2023-06,22.27579886,36100,TESSy COVID-19,
Greece2023-07,Greece,GRC,Europe,10459782,deaths,101,2023-07,20.45931741,36201,TESSy COVID-19,
Greece2023-08,Greece,GRC,Europe,10459782,deaths,93,2023-08,18.54723167,36294,TESSy COVID-19,
Greece2023-09,Greece,GRC,Europe,10459782,deaths,96,2023-09,18.06921024,36390,TESSy COVID-19,
Greece2023-10,Greece,GRC,Europe,10459782,deaths,76,2023-10,16.44393736,36466,TESSy COVID-19,
Greece2023-11,Greece,GRC,Europe,10459782,deaths,77,2023-11,14.62745591,36543,TESSy COVID-19,
Greece2023-12,Greece,GRC,Europe,10459782,deaths,66,2023-12,13.67141304,36609,TESSy COVID-19,
Greece2023-13,Greece,GRC,Europe,10459782,deaths,50,2023-13,11.09009729,36659,TESSy COVID-19,
Greece2023-14,Greece,GRC,Europe,10459782,deaths,48,2023-14,9.369220123,36707,TESSy COVID-19,
Greece2023-15,Greece,GRC,Europe,10459782,deaths,46,2023-15,8.986802975,36753,TESSy COVID-19,
Greece2023-16,Greece,GRC,Europe,10459782,deaths,47,2023-16,8.891198688,36800,TESSy COVID-19,
Greece2023-17,Greece,GRC,Europe,10459782,deaths,61,2023-17,10.32526299,36861,TESSy COVID-19,
Greece2023-18,Greece,GRC,Europe,10459782,deaths,55,2023-18,11.09009729,36916,TESSy COVID-19,
Greece2023-19,Greece,GRC,Europe,10459782,deaths,55,2023-19,10.51647157,36971,TESSy COVID-19,
Greece2023-20,Greece,GRC,Europe,10459782,deaths,56,2023-20,10.61207585,37027,TESSy COVID-19,
Greece2023-21,Greece,GRC,Europe,10459782,deaths,49,2023-21,10.03845013,37076,TESSy COVID-19,
Greece2023-22,Greece,GRC,Europe,10459782,deaths,43,2023-22,8.795594401,37119,TESSy COVID-19,
Greece2023-23,Greece,GRC,Europe,10459782,deaths,38,2023-23,7.743947245,37157,TESSy COVID-19,
Greece2023-24,Greece,GRC,Europe,10459782,deaths,20,2023-24,5.545048644,37177,TESSy COVID-19,
Greece2023-25,Greece,GRC,Europe,10459782,deaths,18,2023-25,3.632962905,37195,TESSy COVID-19,
Greece2023-26,Greece,GRC,Europe,10459782,deaths,18,2023-26,3.441754331,37213,TESSy COVID-19,
Greece2023-27,Greece,GRC,Europe,10459782,deaths,16,2023-27,3.250545757,37229,TESSy COVID-19,
Greece2023-28,Greece,GRC,Europe,10459782,deaths,16,2023-28,3.059337183,37245,TESSy COVID-19,
Hungary2020-01,Hungary,HUN,Europe,9689010,deaths,0,2020-01,0,0,TESSy COVID-19,
Hungary2020-02,Hungary,HUN,Europe,9689010,deaths,0,2020-02,0,0,TESSy COVID-19,
Hungary2020-03,Hungary,HUN,Europe,9689010,deaths,0,2020-03,0,0,TESSy COVID-19,
Hungary2020-04,Hungary,HUN,Europe,9689010,deaths,0,2020-04,0,0,TESSy COVID-19,
Hungary2020-05,Hungary,HUN,Europe,9689010,deaths,0,2020-05,0,0,TESSy COVID-19,
Hungary2020-06,Hungary,HUN,Europe,9689010,deaths,0,2020-06,0,0,TESSy COVID-19,
Hungary2020-07,Hungary,HUN,Europe,9689010,deaths,0,2020-07,0,0,TESSy COVID-19,
Hungary2020-08,Hungary,HUN,Europe,9689010,deaths,0,2020-08,0,0,TESSy COVID-19,
Hungary2020-09,Hungary,HUN,Europe,9689010,deaths,0,2020-09,0,0,TESSy COVID-19,
Hungary2020-10,Hungary,HUN,Europe,9689010,deaths,0,2020-10,0,0,TESSy COVID-19,
Hungary2020-11,Hungary,HUN,Europe,9689010,deaths,1,2020-11,0.103209719,1,TESSy COVID-19,
Hungary2020-12,Hungary,HUN,Europe,9689010,deaths,6,2020-12,0.722468033,7,TESSy COVID-19,
Hungary2020-13,Hungary,HUN,Europe,9689010,deaths,8,2020-13,1.444936067,15,TESSy COVID-19,
Hungary2020-14,Hungary,HUN,Europe,9689010,deaths,31,2020-14,4.025179043,46,TESSy COVID-19,
Hungary2020-15,Hungary,HUN,Europe,9689010,deaths,67,2020-15,10.11455247,113,TESSy COVID-19,
Hungary2020-16,Hungary,HUN,Europe,9689010,deaths,91,2020-16,16.30713561,204,TESSy COVID-19,
Hungary2020-17,Hungary,HUN,Europe,9689010,deaths,80,2020-17,17.64886196,284,TESSy COVID-19,
Hungary2020-18,Hungary,HUN,Europe,9689010,deaths,70,2020-18,15.48145786,354,TESSy COVID-19,
Hungary2020-19,Hungary,HUN,Europe,9689010,deaths,69,2020-19,14.34615095,423,TESSy COVID-19,
Hungary2020-20,Hungary,HUN,Europe,9689010,deaths,41,2020-20,11.3530691,464,TESSy COVID-19,
Hungary2020-21,Hungary,HUN,Europe,9689010,deaths,28,2020-21,7.121470615,492,TESSy COVID-19,
Hungary2020-22,Hungary,HUN,Europe,9689010,deaths,36,2020-22,6.605422019,528,TESSy COVID-19,
Hungary2020-23,Hungary,HUN,Europe,9689010,deaths,20,2020-23,5.779744267,548,TESSy COVID-19,
Hungary2020-24,Hungary,HUN,Europe,9689010,deaths,15,2020-24,3.612340167,563,TESSy COVID-19,
Hungary2020-25,Hungary,HUN,Europe,9689010,deaths,10,2020-25,2.580242976,573,TESSy COVID-19,
Hungary2020-26,Hungary,HUN,Europe,9689010,deaths,12,2020-26,2.270613819,585,TESSy COVID-19,
Hungary2020-27,Hungary,HUN,Europe,9689010,deaths,4,2020-27,1.651355505,589,TESSy COVID-19,
Hungary2020-28,Hungary,HUN,Europe,9689010,deaths,6,2020-28,1.032097191,595,TESSy COVID-19,
Hungary2020-29,Hungary,HUN,Europe,9689010,deaths,1,2020-29,0.722468033,596,TESSy COVID-19,
Hungary2020-30,Hungary,HUN,Europe,9689010,deaths,0,2020-30,0.103209719,596,TESSy COVID-19,
Hungary2020-31,Hungary,HUN,Europe,9689010,deaths,1,2020-31,0.103209719,597,TESSy COVID-19,
Hungary2020-32,Hungary,HUN,Europe,9689010,deaths,8,2020-32,0.928887471,605,TESSy COVID-19,
Hungary2020-33,Hungary,HUN,Europe,9689010,deaths,3,2020-33,1.13530691,608,TESSy COVID-19,
Hungary2020-34,Hungary,HUN,Europe,9689010,deaths,5,2020-34,0.825677752,613,TESSy COVID-19,
Hungary2020-35,Hungary,HUN,Europe,9689010,deaths,4,2020-35,0.928887471,617,TESSy COVID-19,
Hungary2020-36,Hungary,HUN,Europe,9689010,deaths,10,2020-36,1.444936067,627,TESSy COVID-19,
Hungary2020-37,Hungary,HUN,Europe,9689010,deaths,19,2020-37,2.993081853,646,TESSy COVID-19,
Hungary2020-38,Hungary,HUN,Europe,9689010,deaths,47,2020-38,6.811841457,693,TESSy COVID-19,
Hungary2020-39,Hungary,HUN,Europe,9689010,deaths,66,2020-39,11.66269825,759,TESSy COVID-19,
Hungary2020-40,Hungary,HUN,Europe,9689010,deaths,99,2020-40,17.02960364,858,TESSy COVID-19,
Hungary2020-41,Hungary,HUN,Europe,9689010,deaths,130,2020-41,23.63502566,988,TESSy COVID-19,
Hungary2020-42,Hungary,HUN,Europe,9689010,deaths,214,2020-42,35.50414335,1202,TESSy COVID-19,
Hungary2020-43,Hungary,HUN,Europe,9689010,deaths,319,2020-43,55.01078026,1521,TESSy COVID-19,
Hungary2020-44,Hungary,HUN,Europe,9689010,deaths,486,2020-44,83.08382384,2007,TESSy COVID-19,
Hungary2020-45,Hungary,HUN,Europe,9689010,deaths,703,2020-45,122.716356,2710,TESSy COVID-19,
Hungary2020-46,Hungary,HUN,Europe,9689010,deaths,742,2020-46,149.138044,3452,TESSy COVID-19,
Hungary2020-47,Hungary,HUN,Europe,9689010,deaths,651,2020-47,143.7711386,4103,TESSy COVID-19,
Hungary2020-48,Hungary,HUN,Europe,9689010,deaths,849,2020-48,154.8145786,4952,TESSy COVID-19,
Hungary2020-49,Hungary,HUN,Europe,9689010,deaths,1295,2020-49,221.2816376,6247,TESSy COVID-19,
Hungary2020-50,Hungary,HUN,Europe,9689010,deaths,1260,2020-50,263.7008322,7507,TESSy COVID-19,
Hungary2020-51,Hungary,HUN,Europe,9689010,deaths,1115,2020-51,245.1230828,8622,TESSy COVID-19,
Hungary2020-52,Hungary,HUN,Europe,9689010,deaths,1022,2020-52,220.5591696,9644,TESSy COVID-19,
Hungary2020-53,Hungary,HUN,Europe,9689010,deaths,918,2020-53,200.226855,10562,TESSy COVID-19,
Hungary2021-01,Hungary,HUN,Europe,9689010,deaths,784,2021-01,175.6629418,11346,TESSy COVID-19,
Hungary2021-02,Hungary,HUN,Europe,9689010,deaths,700,2021-02,153.1632231,12046,TESSy COVID-19,
Hungary2021-03,Hungary,HUN,Europe,9689010,deaths,599,2021-03,134.069425,12645,TESSy COVID-19,
Hungary2021-04,Hungary,HUN,Europe,9689010,deaths,530,2021-04,116.5237728,13175,TESSy COVID-19,
Hungary2021-05,Hungary,HUN,Europe,9689010,deaths,509,2021-05,107.2348981,13684,TESSy COVID-19,
Hungary2021-06,Hungary,HUN,Europe,9689010,deaths,496,2021-06,103.7257676,14180,TESSy COVID-19,
Hungary2021-07,Hungary,HUN,Europe,9689010,deaths,547,2021-07,107.647737,14727,TESSy COVID-19,
Hungary2021-08,Hungary,HUN,Europe,9689010,deaths,762,2021-08,135.1015222,15489,TESSy COVID-19,
Hungary2021-09,Hungary,HUN,Europe,9689010,deaths,951,2021-09,176.7982487,16440,TESSy COVID-19,
Hungary2021-10,Hungary,HUN,Europe,9689010,deaths,1247,2021-10,226.8549625,17687,TESSy COVID-19,
Hungary2021-11,Hungary,HUN,Europe,9689010,deaths,1549,2021-11,288.5743745,19236,TESSy COVID-19,
Hungary2021-12,Hungary,HUN,Europe,9689010,deaths,1861,2021-12,351.945142,21097,TESSy COVID-19,
Hungary2021-13,Hungary,HUN,Europe,9689010,deaths,1878,2021-13,385.9011395,22975,TESSy COVID-19,
Hungary2021-14,Hungary,HUN,Europe,9689010,deaths,1556,2021-14,354.4221752,24531,TESSy COVID-19,
Hungary2021-15,Hungary,HUN,Europe,9689010,deaths,1243,2021-15,288.8840036,25774,TESSy COVID-19,
Hungary2021-16,Hungary,HUN,Europe,9689010,deaths,933,2021-16,224.5843487,26707,TESSy COVID-19,
Hungary2021-17,Hungary,HUN,Europe,9689010,deaths,691,2021-17,167.6125837,27398,TESSy COVID-19,
Hungary2021-18,Hungary,HUN,Europe,9689010,deaths,509,2021-18,123.8516629,27907,TESSy COVID-19,
Hungary2021-19,Hungary,HUN,Europe,9689010,deaths,340,2021-19,87.62505148,28247,TESSy COVID-19,
Hungary2021-20,Hungary,HUN,Europe,9689010,deaths,222,2021-20,58.00386211,28469,TESSy COVID-19,
Hungary2021-21,Hungary,HUN,Europe,9689010,deaths,120,2021-21,35.29772392,28589,TESSy COVID-19,
Hungary2021-22,Hungary,HUN,Europe,9689010,deaths,89,2021-22,21.57083128,28678,TESSy COVID-19,
Hungary2021-23,Hungary,HUN,Europe,9689010,deaths,51,2021-23,14.44936067,28729,TESSy COVID-19,
Hungary2021-24,Hungary,HUN,Europe,9689010,deaths,27,2021-24,8.050358086,28756,TESSy COVID-19,
Hungary2021-25,Hungary,HUN,Europe,9689010,deaths,25,2021-25,5.366905391,28781,TESSy COVID-19,
Hungary2021-26,Hungary,HUN,Europe,9689010,deaths,7,2021-26,3.30271101,28788,TESSy COVID-19,
Hungary2021-27,Hungary,HUN,Europe,9689010,deaths,11,2021-27,1.857774943,28799,TESSy COVID-19,
Hungary2021-28,Hungary,HUN,Europe,9689010,deaths,7,2021-28,1.857774943,28806,TESSy COVID-19,
Hungary2021-29,Hungary,HUN,Europe,9689010,deaths,2,2021-29,0.928887471,28808,TESSy COVID-19,
Hungary2021-30,Hungary,HUN,Europe,9689010,deaths,5,2021-30,0.722468033,28813,TESSy COVID-19,
Hungary2021-31,Hungary,HUN,Europe,9689010,deaths,7,2021-31,1.238516629,28820,TESSy COVID-19,
Hungary2021-32,Hungary,HUN,Europe,9689010,deaths,4,2021-32,1.13530691,28824,TESSy COVID-19,
Hungary2021-33,Hungary,HUN,Europe,9689010,deaths,13,2021-33,1.754565224,28837,TESSy COVID-19,
Hungary2021-34,Hungary,HUN,Europe,9689010,deaths,7,2021-34,2.064194381,28844,TESSy COVID-19,
Hungary2021-35,Hungary,HUN,Europe,9689010,deaths,15,2021-35,2.270613819,28859,TESSy COVID-19,
Hungary2021-36,Hungary,HUN,Europe,9689010,deaths,32,2021-36,4.850856795,28891,TESSy COVID-19,
Hungary2021-37,Hungary,HUN,Europe,9689010,deaths,40,2021-37,7.431099772,28931,TESSy COVID-19,
Hungary2021-38,Hungary,HUN,Europe,9689010,deaths,45,2021-38,8.772826119,28976,TESSy COVID-19,
Hungary2021-39,Hungary,HUN,Europe,9689010,deaths,70,2021-39,11.86911769,29046,TESSy COVID-19,
Hungary2021-40,Hungary,HUN,Europe,9689010,deaths,64,2021-40,13.83010235,29110,TESSy COVID-19,
Hungary2021-41,Hungary,HUN,Europe,9689010,deaths,119,2021-41,18.88737859,29229,TESSy COVID-19,
Hungary2021-42,Hungary,HUN,Europe,9689010,deaths,208,2021-42,33.74957813,29437,TESSy COVID-19,
Hungary2021-43,Hungary,HUN,Europe,9689010,deaths,392,2021-43,61.92583143,29829,TESSy COVID-19,
Hungary2021-44,Hungary,HUN,Europe,9689010,deaths,653,2021-44,107.8541564,30482,TESSy COVID-19,
Hungary2021-45,Hungary,HUN,Europe,9689010,deaths,875,2021-45,157.7044507,31357,TESSy COVID-19,
Hungary2021-46,Hungary,HUN,Europe,9689010,deaths,999,2021-46,193.4150135,32356,TESSy COVID-19,
Hungary2021-47,Hungary,HUN,Europe,9689010,deaths,1242,2021-47,231.2929804,33598,TESSy COVID-19,
Hungary2021-48,Hungary,HUN,Europe,9689010,deaths,1333,2021-48,265.7650266,34931,TESSy COVID-19,
Hungary2021-49,Hungary,HUN,Europe,9689010,deaths,1228,2021-49,264.3200905,36159,TESSy COVID-19,
Hungary2021-50,Hungary,HUN,Europe,9689010,deaths,1006,2021-50,230.5705124,37165,TESSy COVID-19,
Hungary2021-51,Hungary,HUN,Europe,9689010,deaths,845,2021-51,191.04119,38010,TESSy COVID-19,
Hungary2021-52,Hungary,HUN,Europe,9689010,deaths,626,2021-52,151.8214967,38636,TESSy COVID-19,
Hungary2022-01,Hungary,HUN,Europe,9689010,deaths,503,2022-01,116.5237728,39139,TESSy COVID-19,
Hungary2022-02,Hungary,HUN,Europe,9689010,deaths,424,2022-02,95.67540956,39563,TESSy COVID-19,
Hungary2022-03,Hungary,HUN,Europe,9689010,deaths,379,2022-03,82.8774044,39942,TESSy COVID-19,
Hungary2022-04,Hungary,HUN,Europe,9689010,deaths,465,2022-04,87.10900288,40407,TESSy COVID-19,
Hungary2022-05,Hungary,HUN,Europe,9689010,deaths,602,2022-05,110.1247702,41009,TESSy COVID-19,
Hungary2022-06,Hungary,HUN,Europe,9689010,deaths,672,2022-06,131.4891821,41681,TESSy COVID-19,
Hungary2022-07,Hungary,HUN,Europe,9689010,deaths,647,2022-07,136.1336194,42328,TESSy COVID-19,
Hungary2022-08,Hungary,HUN,Europe,9689010,deaths,593,2022-08,127.9800516,42921,TESSy COVID-19,
Hungary2022-09,Hungary,HUN,Europe,9689010,deaths,442,2022-09,106.8220592,43363,TESSy COVID-19,
Hungary2022-10,Hungary,HUN,Europe,9689010,deaths,300,2022-10,76.58161154,43663,TESSy COVID-19,
Hungary2022-11,Hungary,HUN,Europe,9689010,deaths,254,2022-11,57.17818436,43917,TESSy COVID-19,
Hungary2022-12,Hungary,HUN,Europe,9689010,deaths,238,2022-12,50.77918177,44155,TESSy COVID-19,
Hungary2022-13,Hungary,HUN,Europe,9689010,deaths,215,2022-13,46.75400273,44370,TESSy COVID-19,
Hungary2022-14,Hungary,HUN,Europe,9689010,deaths,201,2022-14,42.93524313,44571,TESSy COVID-19,
Hungary2022-15,Hungary,HUN,Europe,9689010,deaths,166,2022-15,37.87796689,44737,TESSy COVID-19,
Hungary2022-16,Hungary,HUN,Europe,9689010,deaths,150,2022-16,32.61427122,44887,TESSy COVID-19,
Hungary2022-17,Hungary,HUN,Europe,9689010,deaths,152,2022-17,31.16933515,45039,TESSy COVID-19,
Hungary2022-18,Hungary,HUN,Europe,9689010,deaths,94,2022-18,25.38959089,45133,TESSy COVID-19,
Hungary2022-19,Hungary,HUN,Europe,9689010,deaths,82,2022-19,18.16491055,45215,TESSy COVID-19,
Hungary2022-20,Hungary,HUN,Europe,9689010,deaths,41,2022-20,12.69479544,45256,TESSy COVID-19,
Hungary2022-21,Hungary,HUN,Europe,9689010,deaths,21,2022-21,6.399002581,45277,TESSy COVID-19,
Hungary2022-22,Hungary,HUN,Europe,9689010,deaths,23,2022-22,4.541227638,45300,TESSy COVID-19,
Hungary2022-23,Hungary,HUN,Europe,9689010,deaths,21,2022-23,4.541227638,45321,TESSy COVID-19,
Hungary2022-24,Hungary,HUN,Europe,9689010,deaths,17,2022-24,3.921969324,45338,TESSy COVID-19,
Hungary2022-25,Hungary,HUN,Europe,9689010,deaths,15,2022-25,3.30271101,45353,TESSy COVID-19,
Hungary2022-26,Hungary,HUN,Europe,9689010,deaths,26,2022-26,4.231598481,45379,TESSy COVID-19,
Hungary2022-27,Hungary,HUN,Europe,9689010,deaths,39,2022-27,6.708631738,45418,TESSy COVID-19,
Hungary2022-28,Hungary,HUN,Europe,9689010,deaths,47,2022-28,8.876035839,45465,TESSy COVID-19,
Hungary2022-29,Hungary,HUN,Europe,9689010,deaths,78,2022-29,12.90121488,45543,TESSy COVID-19,
Hungary2022-30,Hungary,HUN,Europe,9689010,deaths,104,2022-30,18.78416887,45647,TESSy COVID-19,
Hungary2022-31,Hungary,HUN,Europe,9689010,deaths,114,2022-31,22.49971875,45761,TESSy COVID-19,
Hungary2022-32,Hungary,HUN,Europe,9689010,deaths,110,2022-32,23.11897707,45871,TESSy COVID-19,
Hungary2022-33,Hungary,HUN,Europe,9689010,deaths,112,2022-33,22.91255763,45983,TESSy COVID-19,
Hungary2022-34,Hungary,HUN,Europe,9689010,deaths,85,2022-34,20.33231465,46068,TESSy COVID-19,
Hungary2022-35,Hungary,HUN,Europe,9689010,deaths,50,2022-35,13.93331207,46118,TESSy COVID-19,
Hungary2022-36,Hungary,HUN,Europe,9689010,deaths,41,2022-36,9.392084434,46159,TESSy COVID-19,
Hungary2022-37,Hungary,HUN,Europe,9689010,deaths,48,2022-37,9.185664996,46207,TESSy COVID-19,
Hungary2022-38,Hungary,HUN,Europe,9689010,deaths,66,2022-38,11.76590797,46273,TESSy COVID-19,
Hungary2022-39,Hungary,HUN,Europe,9689010,deaths,111,2022-39,18.26812027,46384,TESSy COVID-19,
Hungary2022-40,Hungary,HUN,Europe,9689010,deaths,120,2022-40,23.8414451,46504,TESSy COVID-19,
Hungary2022-41,Hungary,HUN,Europe,9689010,deaths,114,2022-41,24.15107426,46618,TESSy COVID-19,
Hungary2022-42,Hungary,HUN,Europe,9689010,deaths,100,2022-42,22.08687988,46718,TESSy COVID-19,
Hungary2022-43,Hungary,HUN,Europe,9689010,deaths,92,2022-43,19.81626606,46810,TESSy COVID-19,
Hungary2022-44,Hungary,HUN,Europe,9689010,deaths,74,2022-44,17.13281336,46884,TESSy COVID-19,
Hungary2022-45,Hungary,HUN,Europe,9689010,deaths,61,2022-45,13.93331207,46945,TESSy COVID-19,
Hungary2022-46,Hungary,HUN,Europe,9689010,deaths,41,2022-46,10.52739134,46986,TESSy COVID-19,
Hungary2022-47,Hungary,HUN,Europe,9689010,deaths,46,2022-47,8.979245558,47032,TESSy COVID-19,
Hungary2022-48,Hungary,HUN,Europe,9689010,deaths,41,2022-48,8.979245558,47073,TESSy COVID-19,
Hungary2022-49,Hungary,HUN,Europe,9689010,deaths,56,2022-49,10.01134275,47129,TESSy COVID-19,
Hungary2022-50,Hungary,HUN,Europe,9689010,deaths,73,2022-50,13.31405376,47202,TESSy COVID-19,
Hungary2022-51,Hungary,HUN,Europe,9689010,deaths,64,2022-51,14.13973151,47266,TESSy COVID-19,
Hungary2022-52,Hungary,HUN,Europe,9689010,deaths,65,2022-52,13.31405376,47331,TESSy COVID-19,
Hungary2023-01,Hungary,HUN,Europe,9689010,deaths,44,2023-01,11.24985938,47375,TESSy COVID-19,
Hungary2023-02,Hungary,HUN,Europe,9689010,deaths,17,2023-02,6.295792862,47392,TESSy COVID-19,
Hungary2023-03,Hungary,HUN,Europe,9689010,deaths,17,2023-03,3.509130448,47409,TESSy COVID-19,
Hungary2023-04,Hungary,HUN,Europe,9689010,deaths,9,2023-04,2.683452695,47418,TESSy COVID-19,
Hungary2023-05,Hungary,HUN,Europe,9689010,deaths,8,2023-05,1.754565224,47426,TESSy COVID-19,
Hungary2023-06,Hungary,HUN,Europe,9689010,deaths,9,2023-06,1.754565224,47435,TESSy COVID-19,
Hungary2023-07,Hungary,HUN,Europe,9689010,deaths,6,2023-07,1.548145786,47441,TESSy COVID-19,
Hungary2023-08,Hungary,HUN,Europe,9689010,deaths,11,2023-08,1.754565224,47452,TESSy COVID-19,
Hungary2023-09,Hungary,HUN,Europe,9689010,deaths,12,2023-09,2.373823538,47464,TESSy COVID-19,
Hungary2023-10,Hungary,HUN,Europe,9689010,deaths,16,2023-10,2.889872133,47480,TESSy COVID-19,
Hungary2023-11,Hungary,HUN,Europe,9689010,deaths,11,2023-11,2.786662414,47491,TESSy COVID-19,
Hungary2023-12,Hungary,HUN,Europe,9689010,deaths,10,2023-12,2.1674041,47501,TESSy COVID-19,
Hungary2023-13,Hungary,HUN,Europe,9689010,deaths,15,2023-13,2.580242976,47516,TESSy COVID-19,
Hungary2023-14,Hungary,HUN,Europe,9689010,deaths,8,2023-14,2.373823538,47524,TESSy COVID-19,
Hungary2023-15,Hungary,HUN,Europe,9689010,deaths,11,2023-15,1.960984662,47535,TESSy COVID-19,
