country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Portugal,PRT,Europe,10352042,cases,31702,2021-50,571.0274359,1226243,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,56551,2021-51,852.5177931,1282794,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,149533,2021-52,1990.756993,1432327,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,236129,2022-01,3725.467884,1668456,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,264044,2022-02,4831.636116,1932500,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,367367,2022-03,6099.385996,2299867,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,405307,2022-04,7463.976672,2705174,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,308064,2022-05,6891.11385,3013238,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,169682,2022-06,4614.992868,3182920,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,105840,2022-07,2661.523205,3288760,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,80114,2022-08,1796.302604,3368874,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,82394,2022-09,1569.815888,3451268,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,85846,2022-10,1625.186606,3537114,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,81466,2022-11,1616.222191,3618580,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,77149,2022-12,1532.20978,3695729,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,68215,2022-13,1404.206049,3763944,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,63322,2022-14,1270.638199,3827266,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,63992,2022-15,1229.844315,3891258,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,70499,2022-16,1299.173632,3961757,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,74485,2022-17,1400.535276,4036242,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,100885,2022-18,1694.061906,4137127,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,160108,2022-19,2521.174083,4297235,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,190555,2022-20,3387.379997,4487790,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,175855,2022-21,3539.494913,4663645,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,165486,2022-22,3297.330131,4829131,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,118082,2022-23,2739.247001,4947213,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,100695,2022-24,2113.370483,5047908,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,75069,2022-25,1697.867918,5122977,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,66645,2022-26,1368.947305,5189622,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,53126,2022-27,1156.979464,5242748,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,36789,2022-28,868.5725966,5279537,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,30275,2022-29,647.8335385,5309812,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,22107,2022-30,506.0064478,5331919,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,19205,2022-31,399.0710239,5351124,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,17631,2022-32,355.8331776,5368755,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,16000,2022-33,324.8731023,5384755,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,17998,2022-34,328.4182966,5402753,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,16639,2022-35,334.5909918,5419392,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,15961,2022-36,314.9137146,5435353,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,17357,2022-37,321.8495443,5452710,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,19260,2022-38,353.717653,5471970,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,17510,2022-39,355.1956223,5489480,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,6469,2022-40,231.635459,5495949,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,7054,2022-41,130.631232,5503003,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,7737,2022-42,142.8800231,5510740,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,5804,2022-43,130.8051107,5516544,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,5302,2022-44,107.2831814,5521846,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,6055,2022-45,109.7078238,5527901,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,6089,2022-46,117.3101887,5533990,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,5123,2022-47,108.307134,5539113,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,3967,2022-48,87.80876275,5543080,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,3371,2022-49,70.88456558,5546451,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,3441,2022-50,65.80344245,5549892,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,2541,2022-51,57.78570064,5552433,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,2399,2022-52,47.72005369,5554832,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,2154,2023-01,43.98166082,5556986,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1852,2023-02,38.69767916,5558838,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1333,2023-03,30.76687672,5560171,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1244,2023-04,24.89363934,5561415,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1074,2023-05,22.3917175,5562489,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1646,2023-06,26.27500932,5564135,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1544,2023-07,30.81517637,5565679,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1568,2023-08,30.06170184,5567247,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1584,2023-09,30.44809903,5568831,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1610,2023-10,30.85381609,5570441,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1736,2023-11,32.32212543,5572177,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1615,2023-12,32.37042508,5573792,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1568,2023-13,30.74755686,5575360,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1344,2023-14,28.12971586,5576704,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1754,2023-15,29.92646282,5578458,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1511,2023-16,31.53967111,5579969,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1308,2023-17,27.23134238,5581277,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1380,2023-18,25.96589156,5582657,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1333,2023-19,26.20738981,5583990,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1618,2023-20,28.50645312,5585608,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,2079,2023-21,35.71276083,5587687,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1757,2023-22,37.05549108,5589444,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1255,2023-23,29.09570885,5590699,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1124,2023-24,22.98097322,5591823,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1097,2023-25,21.4547043,5592920,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1030,2023-26,20.54667089,5593950,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,1261,2023-27,22.13089939,5595211,TESSy COVID-19,
Portugal,PRT,Europe,10352042,cases,NA,2023-28,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-05,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-06,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,0,2020-08,NA,0,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,0,2020-09,0,0,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,0,2020-10,0,0,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,0,2020-11,0,0,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,26,2020-12,2.511581773,26,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,124,2020-13,14.48989484,150,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,206,2020-14,31.87776866,356,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,246,2020-15,43.66288313,602,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,217,2020-16,44.72547542,819,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,187,2020-17,39.02611678,1006,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,140,2020-18,31.58797076,1146,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,80,2020-19,21.25184577,1226,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,69,2020-20,14.39329554,1295,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,68,2020-21,13.23410396,1363,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,69,2020-22,13.23410396,1432,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,50,2020-23,11.49531658,1482,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,31,2020-24,7.824543216,1513,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,20,2020-25,4.926564247,1533,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,38,2020-26,5.60275934,1571,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,54,2020-27,8.887135504,1625,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,41,2020-28,9.176933401,1666,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,29,2020-29,6.761950927,1695,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,29,2020-30,5.60275934,1724,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,18,2020-31,4.540167051,1742,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,22,2020-32,3.863971958,1764,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,19,2020-33,3.960571257,1783,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,23,2020-34,4.057170556,1806,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,21,2020-35,4.250369154,1827,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,22,2020-36,4.153769855,1849,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,28,2020-37,4.829964948,1877,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,49,2020-38,7.43814602,1926,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,37,2020-39,8.307539711,1963,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,61,2020-40,9.466731298,2024,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,81,2020-41,13.71710045,2105,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,105,2020-42,17.96746961,2210,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,146,2020-43,24.24642404,2356,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,245,2020-44,37.77032589,2601,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,377,2020-45,60.08476395,2978,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,527,2020-46,87.32576626,3505,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,480,2020-47,97.27549405,3985,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,532,2020-48,97.75849055,4517,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,534,2020-49,102.9748527,5051,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,609,2020-50,110.4129987,5660,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,543,2020-51,111.2823924,6203,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,492,2020-52,99.98027442,6695,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,530,2020-53,98.72448354,7225,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,745,2021-01,123.1641062,7970,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,1109,2021-02,179.0951003,9079,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,1698,2021-03,271.1542322,10777,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,2014,2021-04,358.5765977,12791,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,1587,2021-05,347.8540756,14378,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,1034,2021-06,253.1867626,15412,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,608,2021-07,158.6160489,16020,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,326,2021-08,90.22374523,16346,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,209,2021-09,51.68062494,16555,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,130,2021-10,32.74716235,16685,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,88,2021-11,21.05864717,16773,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,59,2021-12,14.20009695,16832,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,42,2021-13,9.756529195,16874,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,34,2021-14,7.341546721,16908,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,27,2021-15,5.892557237,16935,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,19,2021-16,4.443567752,16954,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,13,2021-17,3.091177567,16967,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,15,2021-18,2.704780371,16982,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,17,2021-19,3.091177567,16999,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,7,2021-20,2.318383175,17006,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,7,2021-21,1.352390185,17013,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,12,2021-22,1.83538668,17025,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,10,2021-23,2.125184577,17035,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,22,2021-24,3.091177567,17057,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,19,2021-25,3.960571257,17076,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,31,2021-26,4.829964948,17107,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,49,2021-27,7.727943917,17156,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,52,2021-28,9.756529195,17208,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,86,2021-29,13.33070326,17294,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,79,2021-30,15.93888433,17373,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,103,2021-31,17.58107241,17476,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,89,2021-32,18.5470654,17565,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,70,2021-33,15.35928853,17635,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,83,2021-34,14.77969274,17718,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,80,2021-35,15.74568573,17798,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,56,2021-36,13.13750466,17854,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,48,2021-37,10.04632709,17902,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,40,2021-38,8.500738308,17942,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,45,2021-39,8.210940412,17987,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,49,2021-40,9.080334102,18036,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,51,2021-41,9.659929896,18087,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,38,2021-42,8.597337607,18125,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,25,2021-43,6.085755834,18150,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,45,2021-44,6.761950927,18195,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,60,2021-45,10.14292639,18255,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,79,2021-46,13.42730256,18334,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,92,2021-47,16.51848012,18426,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,122,2021-48,20.67224998,18548,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,122,2021-49,23.57022895,18670,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,125,2021-50,23.86002684,18795,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,93,2021-51,21.05864717,18888,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,114,2021-52,19.99605488,19002,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,133,2022-01,23.86002684,19135,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,205,2022-02,32.65056305,19340,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,281,2022-03,46.94725929,19621,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,292,2022-04,55.3513983,19913,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,355,2022-05,62.49974643,20268,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,301,2022-06,63.36914012,20569,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,298,2022-07,57.86298008,20867,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,202,2022-08,48.29964948,21069,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,155,2022-09,34.48594973,21224,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,140,2022-10,28.49679319,21364,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,127,2022-11,25.79201282,21491,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,158,2022-12,27.5308002,21649,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,151,2022-13,29.84918338,21800,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,152,2022-14,29.26958758,21952,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,145,2022-15,28.68999179,22097,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,127,2022-16,26.27500932,22224,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,128,2022-17,24.63282123,22352,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,131,2022-18,25.01921843,22483,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,192,2022-19,31.20157356,22675,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,223,2022-20,40.08870907,22898,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,231,2022-21,43.85608173,23129,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,295,2022-22,50.81123125,23424,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,262,2022-23,53.80580952,23686,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,269,2022-24,51.29422775,23955,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,155,2022-25,40.95810276,24110,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,136,2022-26,28.110396,24246,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,139,2022-27,26.56480721,24385,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,119,2022-28,24.92261913,24504,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,83,2022-29,19.51305839,24587,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,70,2022-30,14.77969274,24657,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,70,2022-31,13.52390185,24727,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,57,2022-32,12.26811097,24784,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,40,2022-33,9.370131999,24824,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,45,2022-34,8.210940412,24869,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,48,2022-35,8.983734803,24917,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,39,2022-36,8.404139009,24956,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,41,2022-37,7.727943917,24997,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,42,2022-38,8.017741814,25039,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,50,2022-39,8.887135504,25089,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,42,2022-40,8.887135504,25131,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,47,2022-41,8.597337607,25178,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,50,2022-42,9.370131999,25228,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,61,2022-43,10.72252218,25289,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,49,2022-44,10.62592289,25338,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,55,2022-45,10.04632709,25393,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,48,2022-46,9.949727793,25441,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,60,2022-47,10.43272429,25501,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,69,2022-48,12.46130957,25570,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,73,2022-49,13.71710045,25643,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,71,2022-50,13.91029905,25714,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,59,2022-51,12.55790886,25773,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,50,2022-52,10.52932359,25823,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,60,2023-01,10.62592289,25883,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,58,2023-02,11.39871728,25941,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,64,2023-03,11.78511447,26005,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,33,2023-04,9.370131999,26038,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,27,2023-05,5.795957938,26065,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,52,2023-06,7.631344618,26117,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,57,2023-07,10.52932359,26174,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,53,2023-08,10.62592289,26227,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,49,2023-09,9.853128494,26276,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,42,2023-10,8.790536205,26318,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,57,2023-11,9.563330597,26375,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,44,2023-12,9.756529195,26419,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,42,2023-13,8.307539711,26461,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,30,2023-14,6.955149525,26491,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,35,2023-15,6.278954432,26526,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,38,2023-16,7.051748824,26564,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,34,2023-17,6.955149525,26598,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,50,2023-18,8.114341113,26648,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,23,2023-19,7.051748824,26671,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,42,2023-20,6.278954432,26713,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,36,2023-21,7.534745319,26749,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,45,2023-22,7.824543216,26794,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,39,2023-23,8.114341113,26833,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,43,2023-24,7.921142515,26876,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,25,2023-25,6.568752329,26901,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,26,2023-26,4.926564247,26927,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,30,2023-27,5.409560742,26957,TESSy COVID-19,
Portugal,PRT,Europe,10352042,deaths,NA,2023-28,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-05,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-06,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-07,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,NA,2020-08,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,3,2020-09,NA,3,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,14,2020-10,0.089274203,17,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,177,2020-11,1.003021932,194,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,407,2020-12,3.066831456,601,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,1409,2020-13,9.536585488,2010,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,2210,2020-14,19.00490247,4220,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,2541,2020-15,24.94951413,6761,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,2469,2020-16,26.30963287,9230,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,2411,2020-17,25.62694779,11641,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,2237,2020-18,24.40861748,13878,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,1784,2020-19,21.1159748,15662,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,1461,2020-20,17.04086999,17123,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,1398,2020-21,15.01382043,18521,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,1134,2020-22,13.29660488,19655,TESSy COVID-19,
Romania,ROU,Europe,19042455,cases,1250,2020-23,12.51939416,20905,TESSy COVID-19,
